date,base_price,cost,price,competitor_price,discount_pct,promo_flag,holiday_flag,inflation_index,unemployment_index,stock,quantity,revenue,margin,day_of_week,month,week_of_year,is_weekend,price_diff,relative_price_index,promo_intensity,unit_margin,stock_cover_ratio,lag_quantity_1,lag_quantity_7,rolling_quantity_7,rolling_price_7,product_id_SKU001,product_id_SKU002,product_id_SKU003,product_id_SKU004,product_id_SKU005,product_id_SKU006,product_id_SKU007,product_id_SKU008,product_id_SKU009,product_id_SKU010,product_id_SKU011,product_id_SKU012,product_id_SKU013,product_id_SKU014,product_id_SKU015,category_Beverages,category_Dairy,category_Household,category_Personal Care,category_Snacks,region_Gauteng,region_KwaZulu-Natal,region_Western Cape,store_format_Convenience,store_format_Hyper,store_format_Supermarket
2025-05-27,102.41,61.32,111.87,99.78,0.0,0,0,102.32,29.33,95,59,6600.33,2982.4500000000003,1,5,22,0,12.090000000000003,1.1211665664461816,0.0,50.550000000000004,1.6101694915254237,66.0,116.0,78.28571428571429,99.03285714285714,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2025-05-28,102.41,61.32,103.3,96.72,0.0,0,0,101.65,29.53,80,66,6817.8,2770.68,2,5,22,0,6.579999999999998,1.0680314309346568,0.0,41.98,1.2121212121212122,59.0,88.0,70.14285714285714,102.06285714285715,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2025-05-29,102.41,61.32,110.79,100.57,0.0,0,0,101.68,29.44,101,68,7533.72,3363.9600000000005,3,5,22,0,10.220000000000013,1.1016207616585465,0.0,49.470000000000006,1.4852941176470589,66.0,74.0,67.0,103.24857142857142,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2025-05-30,102.41,61.32,97.72,104.67,0.0458,0,0,101.84,29.28,57,57,5570.04,2074.8,4,5,22,0,-6.950000000000003,0.9336008407375561,0.0458,36.4,1.0,68.0,56.0,66.14285714285714,103.85428571428572,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
2025-05-31,102.41,61.32,103.7,105.98,0.0,0,0,101.4,29.19,79,65,6740.5,2754.7000000000003,5,5,22,1,-2.280000000000001,0.9784865068880921,0.0,42.38,1.2153846153846153,57.0,81.0,66.28571428571429,102.55142857142857,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2025-06-01,102.41,61.32,107.09,106.82,0.0,0,0,101.64,29.42,100,77,8245.93,3524.2900000000004,6,6,22,1,0.27000000000001023,1.0025276165512078,0.0,45.77,1.2987012987012987,65.0,67.0,64.0,104.34857142857143,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
2025-06-02,102.41,61.32,91.61,103.55,0.1054,1,0,101.89,29.52,158,96,8794.56,2907.84,0,6,23,0,-11.939999999999998,0.8846933848382424,0.1054,30.29,1.6458333333333333,77.0,66.0,65.42857142857143,105.33,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
2025-06-03,102.41,61.32,98.92,103.6,0.0341,0,0,101.69,29.17,88,71,7023.32,2669.6,1,6,23,0,-4.679999999999993,0.9548262548262549,0.0341,37.6,1.2394366197183098,96.0,59.0,69.71428571428571,103.72571428571428,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
2025-06-04,102.41,61.32,111.16,105.3,0.0,0,0,101.96,29.56,79,56,6224.96,2791.04,2,6,23,0,5.859999999999999,1.055650522317189,0.0,49.839999999999996,1.4107142857142858,71.0,66.0,71.42857142857143,101.87571428571428,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2025-06-05,102.41,61.32,99.69,102.78,0.0266,0,0,101.64,29.43,110,91,9071.79,3491.67,3,6,23,0,-3.0900000000000034,0.9699357851722125,0.0266,38.37,1.2087912087912087,56.0,68.0,70.0,102.99857142857142,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2025-06-06,102.41,61.32,101.39,103.73,0.0099,0,0,101.7,29.44,99,92,9327.88,3686.44,4,6,23,0,-2.3400000000000034,0.9774414344933963,0.0099,40.07,1.076086956521739,91.0,57.0,73.28571428571429,101.41285714285716,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
2025-06-07,102.41,61.32,83.95,101.49,0.1803,1,0,101.44,29.29,142,131,10997.45,2964.53,5,6,23,1,-17.539999999999992,0.8271750911419845,0.1803,22.630000000000003,1.083969465648855,92.0,65.0,78.28571428571429,101.93714285714286,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2025-06-08,102.41,61.32,81.33,100.53,0.2058,1,0,102.05,29.33,153,121,9840.93,2421.21,6,6,23,1,-19.200000000000003,0.8090122351536855,0.2058,20.009999999999998,1.2644628099173554,131.0,77.0,87.71428571428571,99.11571428571428,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2025-06-09,102.41,61.32,103.25,100.76,0.0,0,0,101.17,28.9,98,82,8466.5,3438.26,0,6,24,0,2.489999999999995,1.0247121873759428,0.0,41.93,1.1951219512195121,121.0,96.0,94.0,95.4357142857143,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
2025-06-10,102.41,61.32,96.71,102.67,0.0557,0,0,101.98,29.29,122,66,6382.86,2335.74,1,6,24,0,-5.960000000000008,0.9419499366903671,0.0557,35.38999999999999,1.8484848484848484,82.0,71.0,92.0,97.09857142857143,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2025-06-11,102.41,61.32,102.31,102.36,0.001,0,0,101.99,29.01,83,56,5729.360000000001,2295.44,2,6,24,0,-0.04999999999999716,0.9995115279406018,0.001,40.99,1.4821428571428572,66.0,56.0,91.28571428571429,96.78285714285714,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
2025-06-12,102.41,61.32,99.33,99.77,0.03,0,0,101.56,29.11,62,61,6059.13,2318.61,3,6,24,0,-0.4399999999999977,0.9955898566703418,0.03,38.01,1.0163934426229508,56.0,91.0,91.28571428571429,95.51857142857143,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2025-06-13,102.41,61.32,107.03,99.85,0.0,0,0,102.22,29.24,76,66,7063.9800000000005,3016.86,4,6,24,0,7.180000000000007,1.0719078617926892,0.0,45.71,1.1515151515151516,61.0,92.0,87.0,95.46714285714287,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
2025-06-14,102.41,61.32,107.85,105.66,0.0,0,0,101.62,28.83,104,65,7010.25,3024.45,5,6,24,1,2.1899999999999977,1.0207268597387849,0.0,46.529999999999994,1.6,66.0,131.0,83.28571428571429,96.27285714285713,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2025-06-15,102.41,61.32,103.26,102.42,0.0,0,0,101.68,29.28,98,73,7537.98,3061.6200000000003,6,6,24,1,0.8400000000000034,1.0082015231400117,0.0,41.940000000000005,1.3424657534246576,65.0,121.0,73.85714285714286,99.68714285714286,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
2025-06-16,102.41,61.32,79.87,106.44,0.2201,1,0,101.94,29.1,175,132,10542.84,2448.6000000000004,0,6,25,0,-26.569999999999993,0.7503757985719655,0.2201,18.550000000000004,1.3257575757575757,73.0,82.0,67.0,102.82000000000001,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
2025-06-17,102.41,61.32,100.76,104.05,0.0162,0,0,101.98,29.15,68,67,6750.92,2642.4800000000005,1,6,25,0,-3.289999999999992,0.9683805862566075,0.0162,39.440000000000005,1.0149253731343284,132.0,66.0,74.14285714285714,99.48,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
2025-06-18,102.41,61.32,93.19,101.84,0.09,0,0,101.97,29.14,139,100,9319.0,3186.9999999999995,2,6,25,0,-8.650000000000006,0.915062843676355,0.09,31.869999999999997,1.39,67.0,56.0,74.28571428571429,100.05857142857144,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
2025-06-19,102.41,61.32,103.12,107.48,0.0,0,0,101.55,28.64,49,49,5052.88,2048.2000000000003,3,6,25,0,-4.359999999999999,0.9594343133606252,0.0,41.800000000000004,1.0,100.0,61.0,80.57142857142857,98.75571428571428,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2025-06-20,102.41,61.32,102.17,103.74,0.0023,0,0,102.11,28.78,65,49,5006.33,2001.65,4,6,25,0,-1.5699999999999932,0.9848660111818007,0.0023,40.85,1.3265306122448979,49.0,66.0,78.85714285714286,99.29714285714284,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
2025-06-21,102.41,61.32,96.24,98.96,0.0602,0,0,101.35,28.93,78,64,6159.36,2234.88,5,6,25,1,-2.719999999999999,0.9725141471301536,0.0602,34.919999999999995,1.21875,49.0,65.0,76.42857142857143,98.60285714285715,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2025-06-22,102.41,61.32,102.98,99.09,0.0,0,0,101.66,28.88,88,63,6487.740000000001,2624.5800000000004,6,6,25,1,3.8900000000000006,1.0392572408921184,0.0,41.660000000000004,1.3968253968253967,64.0,73.0,76.28571428571429,96.94428571428571,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2025-06-23,102.41,61.32,101.03,102.3,0.0135,0,0,101.92,28.99,96,74,7476.22,2938.54,0,6,26,0,-1.269999999999996,0.9875855327468231,0.0135,39.71,1.2972972972972974,63.0,132.0,74.85714285714286,96.9042857142857,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2025-06-24,102.41,61.32,92.19,100.97,0.0998,0,0,101.6,28.71,97,94,8665.86,2901.78,1,6,26,0,-8.780000000000001,0.9130434782608695,0.0998,30.869999999999997,1.0319148936170213,74.0,67.0,66.57142857142857,99.92714285714285,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2025-06-25,102.41,61.32,101.51,103.71,0.0088,1,0,102.09,28.77,65,65,6598.150000000001,2612.3500000000004,2,6,26,0,-2.1999999999999886,0.9787870022177226,0.0088,40.190000000000005,1.0,94.0,100.0,70.42857142857143,98.70285714285714,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2025-06-26,102.41,61.32,110.01,101.66,0.0,0,0,102.04,28.81,49,49,5390.490000000001,2385.8100000000004,3,6,26,0,8.350000000000009,1.0821365335431832,0.0,48.690000000000005,1.0,65.0,49.0,65.42857142857143,99.89142857142858,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2025-06-27,102.41,61.32,111.72,103.63,0.0,0,0,102.33,29.05,62,49,5474.28,2469.6,4,6,26,0,8.090000000000003,1.0780661970471872,0.0,50.4,1.2653061224489797,49.0,49.0,65.42857142857143,100.8757142857143,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
2025-06-28,102.41,61.32,108.64,106.38,0.0,0,0,101.85,28.93,56,44,4780.16,2082.08,5,6,26,1,2.260000000000005,1.0212445948486557,0.0,47.32,1.2727272727272727,49.0,64.0,65.42857142857143,102.24,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
2025-06-29,102.41,61.32,80.2,96.71,0.2169,1,0,102.22,28.83,128,128,10265.6,2416.6400000000003,6,6,26,1,-16.50999999999999,0.829283424671699,0.2169,18.880000000000003,1.0,44.0,63.0,62.57142857142857,104.01142857142857,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2025-06-30,102.41,61.32,99.91,106.15,0.0244,0,0,102.5,28.84,77,76,7593.16,2932.84,0,6,27,0,-6.240000000000009,0.9412152614225152,0.0244,38.589999999999996,1.013157894736842,128.0,74.0,71.85714285714286,100.75714285714285,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2025-07-01,102.41,61.32,93.72,111.29,0.0848,0,0,101.97,29.08,134,87,8153.64,2818.8,1,7,27,0,-17.570000000000007,0.842124180070087,0.0848,32.4,1.5402298850574712,76.0,94.0,72.14285714285714,100.59714285714286,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2025-07-02,102.41,61.32,111.4,106.87,0.0,0,0,101.29,28.91,62,57,6349.8,2854.5600000000004,2,7,27,0,4.530000000000001,1.0423879479741742,0.0,50.080000000000005,1.087719298245614,87.0,65.0,71.14285714285714,100.8157142857143,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
2025-07-03,102.41,61.32,100.74,102.55,0.0163,0,0,102.08,28.96,76,75,7555.5,2956.4999999999995,3,7,27,0,-1.8100000000000023,0.9823500731350561,0.0163,39.419999999999995,1.0133333333333334,57.0,49.0,70.0,102.22857142857143,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2025-07-04,102.41,61.32,99.01,102.46,0.0332,0,0,101.87,28.64,66,55,5445.55,2072.9500000000003,4,7,27,0,-3.4499999999999886,0.9663283232480969,0.0332,37.690000000000005,1.2,75.0,49.0,73.71428571428571,100.9042857142857,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2025-07-05,102.41,61.32,105.39,108.01,0.0,0,0,101.88,28.92,69,57,6007.2300000000005,2511.99,5,7,27,1,-2.6200000000000045,0.9757429867604851,0.0,44.07,1.2105263157894737,55.0,44.0,74.57142857142857,99.08857142857143,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2025-07-06,102.41,61.32,104.88,99.05,0.0,0,0,102.15,29.09,59,49,5139.12,2134.44,6,7,27,1,5.829999999999998,1.0588591620393741,0.0,43.559999999999995,1.2040816326530612,57.0,128.0,76.42857142857143,98.62428571428572,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2025-07-07,102.41,61.32,106.87,100.29,0.0,0,0,102.36,28.57,56,55,5877.85,2505.2500000000005,0,7,28,0,6.579999999999998,1.0656097317778441,0.0,45.550000000000004,1.018181818181818,49.0,76.0,65.14285714285714,102.14999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2025-07-08,102.41,61.32,102.62,107.47,0.0,0,0,101.96,28.62,74,57,5849.34,2354.1000000000004,1,7,28,0,-4.849999999999994,0.9548711268260911,0.0,41.300000000000004,1.2982456140350878,55.0,87.0,62.142857142857146,103.14428571428572,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2025-07-09,102.41,61.32,97.12,103.71,0.0516,0,0,101.91,28.48,78,65,6312.8,2327.0000000000005,2,7,28,0,-6.589999999999989,0.9364574293703598,0.0516,35.800000000000004,1.2,57.0,57.0,57.857142857142854,104.41571428571429,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2025-07-10,102.41,61.32,96.38,103.72,0.0589,0,0,102.45,28.9,105,75,7228.5,2629.4999999999995,3,7,28,0,-7.340000000000003,0.9292325491708445,0.0589,35.059999999999995,1.4,65.0,75.0,59.0,102.37571428571428,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2025-07-11,102.41,61.32,106.96,104.33,0.0,0,0,102.42,28.86,45,45,4813.2,2053.8,4,7,28,0,2.6299999999999955,1.0252084731141569,0.0,45.63999999999999,1.0,75.0,55.0,59.0,101.75285714285714,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2025-07-12,102.41,61.32,80.69,106.9,0.2121,1,0,101.64,28.65,186,141,11377.29,2731.17,5,7,28,1,-26.210000000000008,0.7548175865294667,0.2121,19.369999999999997,1.3191489361702127,45.0,57.0,57.57142857142857,102.88857142857144,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
2025-07-13,102.41,61.32,81.32,102.74,0.206,1,0,101.87,28.8,115,95,7725.4,1899.9999999999995,6,7,28,1,-21.42,0.7915125559665174,0.206,19.999999999999993,1.2105263157894737,141.0,49.0,69.57142857142857,99.36,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2025-07-14,102.41,61.32,82.31,99.72,0.1963,1,0,102.19,29.04,138,133,10947.23,2791.67,0,7,29,0,-17.409999999999997,0.8254111512234257,0.1963,20.990000000000002,1.037593984962406,95.0,55.0,76.14285714285714,95.99428571428572,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
2025-07-15,102.41,61.32,108.91,100.24,0.0,0,0,101.93,28.9,47,37,4029.67,1760.83,1,7,29,0,8.670000000000002,1.086492418196329,0.0,47.589999999999996,1.2702702702702702,133.0,57.0,87.28571428571429,92.4857142857143,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
2025-07-16,102.41,61.32,106.47,103.08,0.0,0,0,102.37,28.68,57,57,6068.79,2573.55,2,7,29,0,3.3900000000000006,1.0328870779976718,0.0,45.15,1.0,37.0,65.0,84.42857142857143,93.38428571428572,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2025-07-17,102.41,61.32,98.91,101.41,0.0342,0,0,102.06,28.84,62,51,5044.41,1917.09,3,7,29,0,-2.5,0.9753475988561285,0.0342,37.589999999999996,1.2156862745098038,57.0,75.0,83.28571428571429,94.72,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
2025-07-18,102.41,61.32,109.28,101.08,0.0,0,0,101.65,28.78,48,40,4371.2,1918.4,4,7,29,0,8.200000000000003,1.0811238622872972,0.0,47.96,1.2,51.0,45.0,79.85714285714286,95.08142857142857,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2025-07-19,102.41,61.32,107.4,104.72,0.0,0,0,102.34,28.62,69,55,5907.0,2534.4,5,7,29,1,2.680000000000007,1.0255920550038198,0.0,46.080000000000005,1.2545454545454546,40.0,141.0,79.14285714285714,95.41285714285713,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2025-07-20,102.41,61.32,103.53,97.42,0.0,0,0,102.03,29.03,76,59,6108.27,2490.39,6,7,29,1,6.109999999999999,1.0627181276945186,0.0,42.21,1.2881355932203389,55.0,95.0,66.85714285714286,99.22857142857143,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
2025-07-21,102.41,61.32,97.74,103.79,0.0456,0,0,102.13,28.64,70,67,6548.58,2440.1399999999994,0,7,30,0,-6.050000000000011,0.9417092205414779,0.0456,36.419999999999995,1.044776119402985,59.0,133.0,61.714285714285715,102.40142857142857,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2025-07-22,102.41,61.32,94.74,102.06,0.0749,0,0,102.03,28.94,107,82,7768.679999999999,2740.44,1,7,30,0,-7.320000000000007,0.9282774838330393,0.0749,33.419999999999995,1.3048780487804879,67.0,37.0,52.285714285714285,104.60571428571428,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
2025-07-23,102.41,61.32,92.54,106.62,0.0963,0,0,102.06,29.13,81,81,7495.740000000001,2528.8200000000006,2,7,30,0,-14.079999999999998,0.8679422247233165,0.0963,31.220000000000006,1.0,82.0,57.0,58.714285714285715,102.58142857142856,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
2025-07-24,102.41,61.32,81.16,106.96,0.2075,1,0,101.91,29.03,116,99,8034.839999999999,1964.16,3,7,30,0,-25.799999999999997,0.7587883320867614,0.2075,19.839999999999996,1.1717171717171717,81.0,51.0,62.142857142857146,100.59142857142857,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2025-07-25,102.41,61.32,91.21,101.07,0.1093,1,0,102.42,28.8,103,103,9394.63,3078.669999999999,4,7,30,0,-9.86,0.9024438507964777,0.1093,29.889999999999993,1.0,99.0,40.0,69.0,98.05571428571429,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
2025-07-26,102.41,61.32,99.11,105.52,0.0322,0,0,102.44,28.74,57,50,4955.5,1889.5,5,7,30,1,-6.409999999999997,0.9392532221379833,0.0322,37.79,1.14,103.0,55.0,78.0,95.4742857142857,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2025-07-27,102.41,61.32,100.21,107.93,0.0214,0,0,101.91,28.71,89,71,7114.91,2761.19,6,7,30,1,-7.720000000000013,0.9284721578801074,0.0214,38.88999999999999,1.2535211267605635,50.0,59.0,77.28571428571429,94.28999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2025-07-28,102.41,61.32,97.59,102.73,0.0471,0,0,102.29,28.73,116,64,6245.76,2321.28,0,7,31,0,-5.140000000000001,0.9499659301080502,0.0471,36.27,1.8125,71.0,67.0,79.0,93.8157142857143,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2025-07-29,102.41,61.32,106.01,102.93,0.0,0,0,102.46,28.92,86,67,7102.67,2994.2300000000005,1,7,31,0,3.0799999999999983,1.0299232488098709,0.0,44.690000000000005,1.2835820895522387,64.0,82.0,78.57142857142857,93.79428571428572,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2025-07-30,102.41,61.32,108.09,102.15,0.0,0,0,102.01,29.0,60,49,5296.41,2291.73,2,7,31,0,5.939999999999998,1.0581497797356827,0.0,46.77,1.2244897959183674,67.0,81.0,76.42857142857143,95.40428571428572,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
2025-07-31,102.41,61.32,107.56,99.44,0.0,0,0,102.36,29.2,69,51,5485.56,2358.24,3,7,31,0,8.120000000000005,1.081657280772325,0.0,46.24,1.3529411764705883,49.0,99.0,71.85714285714286,97.62571428571428,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2025-08-01,102.41,61.32,110.51,100.76,0.0,0,0,102.8,29.05,62,54,5967.54,2656.26,4,8,31,0,9.75,1.0967645891226676,0.0,49.190000000000005,1.1481481481481481,51.0,103.0,65.0,101.39714285714285,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2025-08-02,102.41,61.32,100.5,104.89,0.0186,0,0,102.48,28.94,66,46,4623.0,1802.28,5,8,31,1,-4.390000000000001,0.9581466298026504,0.0186,39.18,1.434782608695652,54.0,50.0,58.0,104.1542857142857,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
2025-08-03,102.41,61.32,103.65,101.24,0.0,0,0,102.68,29.09,69,69,7151.85,2920.7700000000004,6,8,31,1,2.410000000000011,1.0238048202291585,0.0,42.330000000000005,1.0,46.0,71.0,57.42857142857143,104.35285714285715,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
2025-08-04,102.41,61.32,92.27,106.8,0.099,0,0,102.23,29.16,64,56,5167.12,1733.1999999999998,0,8,32,0,-14.530000000000001,0.8639513108614232,0.099,30.949999999999996,1.1428571428571428,69.0,64.0,57.142857142857146,104.84428571428573,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
2025-08-05,102.41,61.32,93.99,105.21,0.0822,0,0,101.86,29.11,71,60,5639.4,1960.2,1,8,32,0,-11.219999999999999,0.8933561448531508,0.0822,32.669999999999995,1.1833333333333333,56.0,67.0,56.0,104.08428571428571,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2025-08-06,102.41,61.32,111.34,106.81,0.0,0,0,102.22,28.82,57,50,5567.0,2501.0,2,8,32,0,4.530000000000001,1.0424117591985769,0.0,50.02,1.14,60.0,49.0,55.0,102.36714285714285,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2025-08-07,102.41,61.32,94.22,106.85,0.08,0,0,102.71,28.98,98,69,6501.18,2270.1,3,8,32,0,-12.629999999999995,0.8817969115582592,0.08,32.9,1.4202898550724639,50.0,51.0,55.142857142857146,102.83142857142856,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2025-08-08,102.41,61.32,103.61,102.66,0.0,0,0,102.76,29.0,70,51,5284.11,2156.79,4,8,32,0,0.9500000000000028,1.009253847652445,0.0,42.29,1.3725490196078431,69.0,54.0,57.714285714285715,100.92571428571429,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2025-08-09,102.41,61.32,109.99,98.57,0.0,0,0,102.12,29.5,66,42,4619.58,2044.14,5,8,32,1,11.420000000000002,1.1158567515471238,0.0,48.669999999999995,1.5714285714285714,51.0,46.0,57.285714285714285,99.94000000000001,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2025-08-10,102.41,61.32,92.23,102.81,0.0994,0,0,102.87,29.16,71,62,5718.26,1916.4200000000003,6,8,32,1,-10.579999999999998,0.8970917225950783,0.0994,30.910000000000004,1.1451612903225807,42.0,69.0,56.714285714285715,101.2957142857143,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2025-08-11,102.41,61.32,97.69,101.28,0.046,0,0,102.06,29.36,26,26,2539.94,945.62,0,8,33,0,-3.5900000000000034,0.9645537124802527,0.046,36.37,1.0,62.0,56.0,55.714285714285715,99.66428571428573,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
2025-08-12,102.41,61.32,99.33,102.21,0.0301,0,0,102.62,29.14,89,64,6357.12,2432.64,1,8,33,0,-2.8799999999999955,0.971822717933666,0.0301,38.01,1.390625,26.0,60.0,51.42857142857143,100.43857142857142,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
